Tháng,Năm,Ngành hàng,KV,Số IB,Tên Khách hàng,Tên gói thầu,Ngày  mở thầu,Ngày phê duyệt thầu,Thời hạn thầu,Công ty trúng thầu,Hãng SX,Tên mặt hàng dự thầu,Phân nhóm lớn sản phẩm trúng thầu,Phân nhóm nhỏ sản phẩm trúng thầu,Nhập khẩu/ Việt Nam,Dung tích, Số lượng trúng thầu ,  Đơn giá trúng thầu  ,  Giá trị trúng thầu  ,Cấu hình trúng thầu,Sale
4,2025,KSNK,MN,IB2400410893,Bệnh viện Nhi Đồng 2,MUA SẮM VẬT TƯ - HÓA CHẤT Y TẾ NĂM 2024 - 2025,45614,45756,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asizyme 5,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,1299,135660,176222340,"Hỗn hợp enzyme (Protease, Lipase, Amylase, Cellulase, Mannanase), chất hoạt động bề mặt không ion và anion, chất cô lập các ion kim loại, chất ổn định, thành phần khác",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400410893,Bệnh viện Nhi Đồng 2,MUA SẮM VẬT TƯ - HÓA CHẤT Y TẾ NĂM 2024 - 2025,45614,45756,12 tháng,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ THIẾT BỊ Y TẾ AN SINH,An Sinh,Asizyme 5 Plus,Xử lý dụng cụ,Làm sạch và tiền KK,Việt Nam,1000,383,252000,96516000,"Quaternary Ammonium Propionate: 140% w/w
Chlorhexidine Digluconate: 030% w/w
Hỗn hợp enzyme (Protease, Lipase, Amylase, Cellulose, Mannanase), chất hoạt động bề mặt không ion, thành phần khác",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400426893,Sở Y tế tỉnh Đắk Nông,Gói thầu số 1: Thuốc Generic,45610,45772,18 tháng,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ ĐẮKLẮK,Agimexpharm,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,20,2500,4410,11025000, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400426893,Sở Y tế tỉnh Đắk Nông,Gói thầu số 1: Thuốc Generic,45610,45772,18 tháng,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ ĐẮKLẮK,OPC,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,500,3800,44602,169487600, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400426893,Sở Y tế tỉnh Đắk Nông,Gói thầu số 1: Thuốc Generic,45610,45772,18 tháng,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ ĐẮKLẮK,Agimexpharm,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,30,2200,4977,10949400, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400426893,Sở Y tế tỉnh Đắk Nông,Gói thầu số 1: Thuốc Generic,45610,45772,18 tháng,Công Ty Cổ PhầN Thương Mại Dược Phẩm Và Trang Thiết Bị Y Tế Thuận Phát,Thành Phát,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,100,11000,16000,176000000, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400426893,Sở Y tế tỉnh Đắk Nông,Gói thầu số 1: Thuốc Generic,45610,45772,18 tháng,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ ĐẮKLẮK,Bình Thuận,Povidon iodin,Sát khuẩn da,Sát khuẩn da,Việt Nam,140,1550,26880,41664000, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios’Clean Excel D,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,1920,345450,663264000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme Synergy 5,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,360,2170000,781200000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH THƯƠNG MẠI DƯƠNG GIA,Borer,Deconex 34Gr,Xử lý dụng cụ,Bảo dưỡng dụng cụ,Nhập khẩu,1000,120,770000,92400000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH THƯƠNG MẠI DƯƠNG GIA,Borer,Deconex 41 Clear,Xử lý dụng cụ,Bảo dưỡng dụng cụ,Nhập khẩu,5000,10,2600000,26000000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Alfasept Cleanser Plus,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,500,4800,58800,282240000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH LAVICOM,Lavitec,Megasept Surface-Rtu,Xử lý bề mặt,Phun tay,Việt Nam,1000,240,140700,33768000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH THƯƠNG MẠI MINH AN,Pose Health Care,Tergezyme,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,5000,960,1430000,1372800000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH DƯỢC PHẨM - DƯỢC LIỆU TRÍ NGHĨA,Opodis,Opodex 70,Vệ sinh tay,VST chứa cồn,Việt Nam,500,7200,55000,396000000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,CÔNG TY TNHH DƯỢC PHẨM - DƯỢC LIỆU TRÍ NGHĨA,Opodis,Clincare 4,Vệ sinh tay,VST ngoại khoa CHG4%,Việt Nam,500,6000,62000,372000000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme X3,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,1440,560000,806400000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400495261,Bệnh viện Nguyễn Tri Phương,Mua sắm các loại vật tư y tế dùng chung lần 2 năm 2024 - 2025,45644,45764,24 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Opaster'Anios,Xử lý dụng cụ,KK mức độ cao,Nhập khẩu,5000,1008,1065000,1073520000,không thông tin,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400506495,Bệnh viện Quận 1,Gói thầu thuốc Generic,45638,45758,12 tháng,CÔNG TY CỔ PHẦN DƯỢC PHẨM OPC ,Dược phẩm OPC,Povidon iod 10%,Sát khuẩn da,Sát khuẩn da,Việt Nam,500,200,44602,8920400, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400506495,Bệnh viện Quận 1,Gói thầu thuốc Generic,45638,45758,12 tháng,CÔNG TY TNHH MỘT THÀNH VIÊN DƯỢC SÀI GÒN,Dược liệu Pharmedic,Povidine,Sát khuẩn da,Sát khuẩn da,Việt Nam,20,200,6378,1275600, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400542262,Bệnh viện Truyền máu Huyết Học,GÓI 1: MUA SẮM VẬT TƯ HOÁ CHẤT XÉT NGHIỆM,45656,45773,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios R444,Xử lý dụng cụ,Bảo dưỡng dụng cụ,Nhập khẩu,1000,16,1380000,22080000,"Acid Phosphoric 52,5%, không ăn mòn dụng cụ
Có thể sử dụng được khi pha loãng ở Nồng độ 5% (thể hiện trên catalo sản phẩm)",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400542262,Bệnh viện Truyền máu Huyết Học,GÓI 1: MUA SẮM VẬT TƯ HOÁ CHẤT XÉT NGHIỆM,45656,45773,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Anios Rhw,Xử lý dụng cụ,Bảo dưỡng dụng cụ,Nhập khẩu,5000,3,3400000,10200000,"Dung dịch xả rửa trung tính, trơn bóng các loại y dụng cụ
Chất hoạt động bề mặt không ion, Isopropanol và các thành phần khác, tương thích máy rửa y dụng cụ tự động",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400542262,Bệnh viện Truyền máu Huyết Học,GÓI 1: MUA SẮM VẬT TƯ HOÁ CHẤT XÉT NGHIỆM,45656,45773,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme X3,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,35,595000,20825000,"14% N,N-Didecyl-N-Methyl-poly(oxyethyl)ammonium propionate + 0,3% Chlorhexidine digluconate Hỗn hợp 3 enzym: protease, lipase và amylase Tiêu chuẩn ISO/TS 15883-5:2005EN 14561, EN 14476",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400542262,Bệnh viện Truyền máu Huyết Học,GÓI 1: MUA SẮM VẬT TƯ HOÁ CHẤT XÉT NGHIỆM,45656,45773,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Aniosyme X3,Xử lý dụng cụ,Làm sạch và tiền KK,Nhập khẩu,1000,17,595000,10115000,"14% N,N-Didecyl-N-Methyl-poly(oxyethyl)ammonium propionate + 0,3% Chlorhexidine digluconate Hỗn hợp 3 enzym: protease, lipase và amylase Tiêu chuẩn ISO/TS 15883-5:2005EN 14561, EN 14476",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400542262,Bệnh viện Truyền máu Huyết Học,GÓI 1: MUA SẮM VẬT TƯ HOÁ CHẤT XÉT NGHIỆM,45656,45773,12 tháng,TỔNG CÔNG TY THIẾT BỊ Y TẾ VIỆT NAM - CTCP,Anios,Wip'Anios Excel,Xử lý bề mặt,Khăn lau,Việt Nam,100,100,290000,29000000,"Khăn tẩm dung dịch Didecyldimethyl ammonium chloride 03% và không chứa cồn
Làm sạch & khử khuẩn bề mặt, lau sơ bộ ống nội soi trước khi ngâm làm sạch và khử khuẩn
Phân hủy vi sinh 100%
Đạt tiêu chuẩn EN 16615
Thời gian tiếp xúc: từ 2 phút
Diệt virus theo tiêu chuẩn EN 14476
Ổn định trong 3 tháng kể từ ngày mở túi",46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400554704,Bệnh viện Quận 4,Gói số 01: Gói thầu thuốc generic,45657,45769,24 tháng,CÔNG TY TNHH DƯỢC PHẨM - THIẾT BỊ Y TẾ KHẢI NGUYÊN,Agimexpharm,Povidone,Sát khuẩn da,Sát khuẩn da,Việt Nam,1100,440,138000,60720000, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400554704,Bệnh viện Quận 4,Gói số 01: Gói thầu thuốc generic,45657,45769,24 tháng,CÔNG TY CỔ PHẦN DƯỢC PHẨM OPC ,Dược phẩm OPC,Povidon iod 10%,Sát khuẩn da,Sát khuẩn da,Việt Nam,500,720,44602,32113440, ,46644cba-3b96-45fd-be96-c54540c7ddee
4,2025,KSNK,MN,IB2400554704,Bệnh viện Quận 4,Gói số 01: Gói thầu thuốc generic,45657,45769,24 tháng,CÔNG TY TNHH MỘT THÀNH VIÊN DƯỢC SÀI GÒN,Dược Liệu Pharmedic,Povidine,Sát khuẩn da,Sát khuẩn da,Việt Nam,20,360,6378,2296080, ,46644cba-3b96-45fd-be96-c54540c7ddee
